,JEDI_OCC,JEDI_CODE,nJobs,SKILL_NAME,nSkills,intensity
295229,Statistician,J224113,4375,Insurance Industry Knowledge,5,0.001142857142857143
295230,Statistician,J224113,4375,Insurance Underwriting,5,0.001142857142857143
295231,Statistician,J224113,4375,Integrated Logistics,1,0.00022857142857142857
295232,Statistician,J224113,4375,Integrated Marketing Plan,3,0.0006857142857142857
295233,Statistician,J224113,4375,Intellectual Property,1,0.00022857142857142857
295234,Statistician,J224113,4375,Intelligence Analysis,1,0.00022857142857142857
295235,Statistician,J224113,4375,Interactive Voice Response (IVR),3,0.0006857142857142857
295236,Statistician,J224113,4375,Interface Design,1,0.00022857142857142857
295237,Statistician,J224113,4375,Interior Design,1,0.00022857142857142857
295238,Statistician,J224113,4375,Internal Auditing,14,0.0032
295239,Statistician,J224113,4375,Internal Mobility,2,0.00045714285714285713
295240,Statistician,J224113,4375,International Financial Reporting Standards,10,0.002285714285714286
295241,Statistician,J224113,4375,International Traffic in Arms Regulations (ITAR),2,0.00045714285714285713
295242,Statistician,J224113,4375,Internet Data Exchange (IDX),1,0.00022857142857142857
295243,Statistician,J224113,4375,Internet of Things (IoT),4,0.0009142857142857145
295244,Statistician,J224113,4375,Inventory Management,1,0.00022857142857142857
295245,Statistician,J224113,4375,Inventory Planning,2,0.00045714285714285713
295246,Statistician,J224113,4375,Investigational Review Board (IRB),21,0.0048
295247,Statistician,J224113,4375,Investigative Journalism,1,0.00022857142857142857
295248,Statistician,J224113,4375,Investment Accounting,2,0.00045714285714285713
295249,Statistician,J224113,4375,Investment Analysis,1,0.00022857142857142857
295250,Statistician,J224113,4375,Investment Management,18,0.004114285714285714
295251,Statistician,J224113,4375,Investment Planning,1,0.00022857142857142857
295252,Statistician,J224113,4375,Investment Strategy,4,0.0009142857142857145
295253,Statistician,J224113,4375,Investor Relations,3,0.0006857142857142857
295254,Statistician,J224113,4375,Invoice Processing,2,0.00045714285714285713
295255,Statistician,J224113,4375,Invoicing,8,0.0018285714285714285
295256,Statistician,J224113,4375,IRI Marketing Data Sets,5,0.001142857142857143
295257,Statistician,J224113,4375,ISO 27001,6,0.0013714285714285714
295258,Statistician,J224113,4375,ISO Standards,1,0.00022857142857142857
295259,Statistician,J224113,4375,IT Management,1,0.00022857142857142857
295260,Statistician,J224113,4375,It Support,5,0.001142857142857143
295261,Statistician,J224113,4375,ITIL,14,0.0032
295262,Statistician,J224113,4375,Jackson Structured Design,1,0.00022857142857142857
295263,Statistician,J224113,4375,Joint Replacement,4,0.0009142857142857145
295264,Statistician,J224113,4375,Journalism,9,0.002057142857142857
295265,Statistician,J224113,4375,Jupyter Notebook,10,0.002285714285714286
295266,Statistician,J224113,4375,Kaizen,2,0.00045714285714285713
295267,Statistician,J224113,4375,Kanban,3,0.0006857142857142857
295268,Statistician,J224113,4375,Key Performance Indicators (KPIs),64,0.014628571428571428
295269,Statistician,J224113,4375,Key Performance Metrics,14,0.0032
295270,Statistician,J224113,4375,Kibana,1,0.00022857142857142857
295271,Statistician,J224113,4375,Knowledge Discovery,5,0.001142857142857143
295272,Statistician,J224113,4375,Knowledge Management,7,0.0016
295273,Statistician,J224113,4375,Konstanz Information Miner (KNIME),1,0.00022857142857142857
295274,Statistician,J224113,4375,KRAs,1,0.00022857142857142857
295275,Statistician,J224113,4375,Kubernetes,1,0.00022857142857142857
295276,Statistician,J224113,4375,Laboratory Research,1,0.00022857142857142857
295277,Statistician,J224113,4375,Land Management,2,0.00045714285714285713
295278,Statistician,J224113,4375,Land Use,3,0.0006857142857142857
295279,Statistician,J224113,4375,Large Account Management,1,0.00022857142857142857
295280,Statistician,J224113,4375,Law Enforcement or Criminal Justice Experience,1,0.00022857142857142857
295281,Statistician,J224113,4375,Lead Generation,3,0.0006857142857142857
295282,Statistician,J224113,4375,Lead Management,2,0.00045714285714285713
295283,Statistician,J224113,4375,Lead Reporting,1,0.00022857142857142857
295284,Statistician,J224113,4375,Leadership Development,1,0.00022857142857142857
295285,Statistician,J224113,4375,Lean Six Sigma,8,0.0018285714285714285
295286,Statistician,J224113,4375,Lecturer,15,0.0034285714285714284
295287,Statistician,J224113,4375,Legal Compliance,15,0.0034285714285714284
295288,Statistician,J224113,4375,Legal Document Composition,1,0.00022857142857142857
295289,Statistician,J224113,4375,Legal Documentation,1,0.00022857142857142857
295290,Statistician,J224113,4375,Legal Solutions,1,0.00022857142857142857
295291,Statistician,J224113,4375,Lending Industry Knowledge,1,0.00022857142857142857
295292,Statistician,J224113,4375,Lidar,1,0.00022857142857142857
295293,Statistician,J224113,4375,Life Insurance Sales,2,0.00045714285714285713
295294,Statistician,J224113,4375,Life Sciences Industry Knowledge,3,0.0006857142857142857
295295,Statistician,J224113,4375,Life Support,2,0.00045714285714285713
295296,Statistician,J224113,4375,Lifecycle Management,28,0.0064
295297,Statistician,J224113,4375,Linear Algebra,2,0.00045714285714285713
295298,Statistician,J224113,4375,Linear Regression,20,0.004571428571428572
295299,Statistician,J224113,4375,Liquefied Natural Gas (LNG),1,0.00022857142857142857
295300,Statistician,J224113,4375,Liquefied Petroleum Gas (LPG),1,0.00022857142857142857
295301,Statistician,J224113,4375,Liquidity Risk,1,0.00022857142857142857
295302,Statistician,J224113,4375,Litigation,3,0.0006857142857142857
295303,Statistician,J224113,4375,Live Reporting,2,0.00045714285714285713
295304,Statistician,J224113,4375,Location Selection,1,0.00022857142857142857
295305,Statistician,J224113,4375,Logistic Regression,10,0.002285714285714286
295306,Statistician,J224113,4375,Logistics,13,0.0029714285714285715
295307,Statistician,J224113,4375,Long-Term Evolution (LTE) Standard,3,0.0006857142857142857
295308,Statistician,J224113,4375,Longitudinal Study,4,0.0009142857142857145
295309,Statistician,J224113,4375,Loss Control / Prevention,8,0.0018285714285714285
295310,Statistician,J224113,4375,Luigi,2,0.00045714285714285713
295311,Statistician,J224113,4375,Lung Cancer knowledge,1,0.00022857142857142857
295312,Statistician,J224113,4375,Lupus,3,0.0006857142857142857
295313,Statistician,J224113,4375,Machine Learning,142,0.032457142857142865
295314,Statistician,J224113,4375,Mailing,2,0.00045714285714285713
295315,Statistician,J224113,4375,Mainframe,13,0.0029714285714285715
295316,Statistician,J224113,4375,Mainframe Systems,1,0.00022857142857142857
295317,Statistician,J224113,4375,Malay,1,0.00022857142857142857
295318,Statistician,J224113,4375,Management Industry Knowledge,5,0.001142857142857143
295319,Statistician,J224113,4375,Management Information System (MIS),6,0.0013714285714285714
295320,Statistician,J224113,4375,Management Reporting,15,0.0034285714285714284
295321,Statistician,J224113,4375,Mapping,3,0.0006857142857142857
295322,Statistician,J224113,4375,Market Analysis,42,0.0096
295323,Statistician,J224113,4375,Market Dynamics,11,0.002514285714285714
295324,Statistician,J224113,4375,Market Operations,4,0.0009142857142857145
295325,Statistician,J224113,4375,Market Opportunity Identification,3,0.0006857142857142857
295326,Statistician,J224113,4375,Market Planning,3,0.0006857142857142857
295327,Statistician,J224113,4375,Market Pricing,2,0.00045714285714285713
295328,Statistician,J224113,4375,Market Research,111,0.025371428571428573
295329,Statistician,J224113,4375,Market Risk,43,0.009828571428571428
295330,Statistician,J224113,4375,Market Structures,2,0.00045714285714285713
295331,Statistician,J224113,4375,Market Trend,43,0.009828571428571428
295332,Statistician,J224113,4375,Marketing,88,0.020114285714285716
295333,Statistician,J224113,4375,Marketing Analytics,87,0.019885714285714284
295334,Statistician,J224113,4375,Marketing Communications,4,0.0009142857142857145
295335,Statistician,J224113,4375,Marketing Consulting,3,0.0006857142857142857
295336,Statistician,J224113,4375,Marketing Development,4,0.0009142857142857145
295337,Statistician,J224113,4375,Marketing Effectiveness,15,0.0034285714285714284
295338,Statistician,J224113,4375,Marketing Management,4,0.0009142857142857145
295339,Statistician,J224113,4375,Marketing Operations,1,0.00022857142857142857
295340,Statistician,J224113,4375,Marketing Performance Measurement,17,0.0038857142857142853
295341,Statistician,J224113,4375,Marketing Programmes,2,0.00045714285714285713
295342,Statistician,J224113,4375,Marketing Research Industry Knowledge,1,0.00022857142857142857
295343,Statistician,J224113,4375,Marketing Strategy Development,4,0.0009142857142857145
295344,Statistician,J224113,4375,Markov Chains,2,0.00045714285714285713
295345,Statistician,J224113,4375,Massively Parallel Processing (MPP),1,0.00022857142857142857
295346,Statistician,J224113,4375,Master Data Management (MDM),30,0.006857142857142857
295347,Statistician,J224113,4375,Materials Development,6,0.0013714285714285714
295348,Statistician,J224113,4375,Materials Engineering,1,0.00022857142857142857
295349,Statistician,J224113,4375,Maternal Health,1,0.00022857142857142857
295350,Statistician,J224113,4375,Mathematical Modelling,12,0.002742857142857143
295351,Statistician,J224113,4375,Mechanical Engineering,1,0.00022857142857142857
295352,Statistician,J224113,4375,Mechatronics,1,0.00022857142857142857
295353,Statistician,J224113,4375,Medallia,1,0.00022857142857142857
295354,Statistician,J224113,4375,Media Campaigning,4,0.0009142857142857145
295355,Statistician,J224113,4375,Media Coverage,1,0.00022857142857142857
295356,Statistician,J224113,4375,Media Industry Knowledge,3,0.0006857142857142857
295357,Statistician,J224113,4375,Media Planning,7,0.0016
295358,Statistician,J224113,4375,Media Production,2,0.00045714285714285713
295359,Statistician,J224113,4375,Media Strategy,1,0.00022857142857142857
295360,Statistician,J224113,4375,Mediation,2,0.00045714285714285713
295361,Statistician,J224113,4375,Medical Coding,21,0.0048
295362,Statistician,J224113,4375,Medical Dictionary for Regulatory Archives (MEDDRA),1,0.00022857142857142857
295363,Statistician,J224113,4375,Medical Oncology,2,0.00045714285714285713
295364,Statistician,J224113,4375,Medical Records,4,0.0009142857142857145
295365,Statistician,J224113,4375,Medical Research,20,0.004571428571428572
295366,Statistician,J224113,4375,Medical Research Council,2,0.00045714285714285713
295367,Statistician,J224113,4375,Medical Terminology,6,0.0013714285714285714
295368,Statistician,J224113,4375,Medical Writing,1,0.00022857142857142857
295369,Statistician,J224113,4375,Medidata Rave,6,0.0013714285714285714
295370,Statistician,J224113,4375,Meditation,1,0.00022857142857142857
295371,Statistician,J224113,4375,Meeting Facilitation,1,0.00022857142857142857
295372,Statistician,J224113,4375,Meeting Planning/Facilitation,1,0.00022857142857142857
295373,Statistician,J224113,4375,Memorandums Preparation,1,0.00022857142857142857
295374,Statistician,J224113,4375,Merchandising,13,0.0029714285714285715
295375,Statistician,J224113,4375,Mergers and Acquisitions,1,0.00022857142857142857
295376,Statistician,J224113,4375,Metadata,94,0.021485714285714285
295377,Statistician,J224113,4375,Metadata Design,7,0.0016
295378,Statistician,J224113,4375,Metadata Standards,9,0.002057142857142857
295379,Statistician,J224113,4375,Metrics Definition,2,0.00045714285714285713
295380,Statistician,J224113,4375,Microbiology,1,0.00022857142857142857
295381,Statistician,J224113,4375,microRNA,1,0.00022857142857142857
295382,Statistician,J224113,4375,Microscope,1,0.00022857142857142857
295383,Statistician,J224113,4375,Midwifery,3,0.0006857142857142857
295384,Statistician,J224113,4375,MIMS,4,0.0009142857142857145
295385,Statistician,J224113,4375,Mining Engineering,1,0.00022857142857142857
295386,Statistician,J224113,4375,Mining Operations,4,0.0009142857142857145
295387,Statistician,J224113,4375,Mobile Applications,2,0.00045714285714285713
295388,Statistician,J224113,4375,Model Building,22,0.005028571428571428
295389,Statistician,J224113,4375,Molecular Biology,1,0.00022857142857142857
295390,Statistician,J224113,4375,Monitor Industry Trends,1,0.00022857142857142857
295391,Statistician,J224113,4375,Monte Carlo Simulation,2,0.00045714285714285713
295392,Statistician,J224113,4375,Month-End Close Processes,1,0.00022857142857142857
295393,Statistician,J224113,4375,Mulesoft,1,0.00022857142857142857
295394,Statistician,J224113,4375,Multimedia,1,0.00022857142857142857
295395,Statistician,J224113,4375,Multivariate Regression,1,0.00022857142857142857
295396,Statistician,J224113,4375,Multivariate Testing,7,0.0016
295397,Statistician,J224113,4375,MUREX,10,0.002285714285714286
295398,Statistician,J224113,4375,Music,7,0.0016
295399,Statistician,J224113,4375,MYOB,7,0.0016
295400,Statistician,J224113,4375,Natural Gas,1,0.00022857142857142857
295401,Statistician,J224113,4375,Natural Language Processing,12,0.002742857142857143
295402,Statistician,J224113,4375,Natural Resource Management,3,0.0006857142857142857
295403,Statistician,J224113,4375,Natural Resources,8,0.0018285714285714285
295404,Statistician,J224113,4375,Natural Sciences,4,0.0009142857142857145
295405,Statistician,J224113,4375,Navision,1,0.00022857142857142857
295406,Statistician,J224113,4375,Needs Assessment,1,0.00022857142857142857
295407,Statistician,J224113,4375,Negotiation Skills,71,0.016228571428571432
295408,Statistician,J224113,4375,Network Administration,2,0.00045714285714285713
295409,Statistician,J224113,4375,Network Analytics,6,0.0013714285714285714
295410,Statistician,J224113,4375,Network Engineering,8,0.0018285714285714285
295411,Statistician,J224113,4375,Network Hardware/Software Maintenance,6,0.0013714285714285714
295412,Statistician,J224113,4375,Network Support,1,0.00022857142857142857
295413,Statistician,J224113,4375,Network Troubleshooting,1,0.00022857142857142857
295414,Statistician,J224113,4375,Neural Networks,14,0.0032
295415,Statistician,J224113,4375,Neurodegenerative Disease knowledge,3,0.0006857142857142857
295416,Statistician,J224113,4375,Neurology,1,0.00022857142857142857
295417,Statistician,J224113,4375,Neuroscience,4,0.0009142857142857145
295418,Statistician,J224113,4375,Neurosurgery,3,0.0006857142857142857
295419,Statistician,J224113,4375,New Business Development,6,0.0013714285714285714
295420,Statistician,J224113,4375,New Era,1,0.00022857142857142857
295421,Statistician,J224113,4375,New Product Development,1,0.00022857142857142857
295422,Statistician,J224113,4375,New Product Information,2,0.00045714285714285713
295423,Statistician,J224113,4375,Next Generation Sequencing (NGS),2,0.00045714285714285713
295424,Statistician,J224113,4375,Nuclear Medicine,1,0.00022857142857142857
295425,Statistician,J224113,4375,Nucleotide,3,0.0006857142857142857
295426,Statistician,J224113,4375,Nurse Management,1,0.00022857142857142857
295427,Statistician,J224113,4375,Ocaml,1,0.00022857142857142857
295428,Statistician,J224113,4375,Occupational Health and Safety,7,0.0016
295429,Statistician,J224113,4375,Occupational Therapy,1,0.00022857142857142857
295430,Statistician,J224113,4375,Office Management,5,0.001142857142857143
295431,Statistician,J224113,4375,Onboarding,8,0.0018285714285714285
295432,Statistician,J224113,4375,Oncology,13,0.0029714285714285715
295433,Statistician,J224113,4375,Oncology Clinical Trials,2,0.00045714285714285713
295434,Statistician,J224113,4375,Oncology Experience,3,0.0006857142857142857
295435,Statistician,J224113,4375,Online Advertising,5,0.001142857142857143
295436,Statistician,J224113,4375,Online Analytical Processing (OLAP),7,0.0016
295437,Statistician,J224113,4375,Online Marketing,7,0.0016
295438,Statistician,J224113,4375,Online Sales,2,0.00045714285714285713
295439,Statistician,J224113,4375,Operational Cost Reductions,1,0.00022857142857142857
295440,Statistician,J224113,4375,Operational Data Store (ODS),4,0.0009142857142857145
295441,Statistician,J224113,4375,Operations Management,10,0.002285714285714286
295442,Statistician,J224113,4375,Ophthalmology,1,0.00022857142857142857
295443,Statistician,J224113,4375,Opioid,2,0.00045714285714285713
295444,Statistician,J224113,4375,Opportunity Identification,4,0.0009142857142857145
295445,Statistician,J224113,4375,Optimisation,198,0.045257142857142864
295446,Statistician,J224113,4375,Optimizely,1,0.00022857142857142857
295447,Statistician,J224113,4375,Optometry,1,0.00022857142857142857
295448,Statistician,J224113,4375,Oracle E-Business Suite Financials,1,0.00022857142857142857
295449,Statistician,J224113,4375,Oracle Payroll,1,0.00022857142857142857
295450,Statistician,J224113,4375,Oracle Transportation Management,1,0.00022857142857142857
295451,Statistician,J224113,4375,Order Entry,2,0.00045714285714285713
295452,Statistician,J224113,4375,Order Management,1,0.00022857142857142857
295453,Statistician,J224113,4375,Organisational Analysis,1,0.00022857142857142857
295454,Statistician,J224113,4375,Original Equipment Manufacturer (OEM),1,0.00022857142857142857
295455,Statistician,J224113,4375,Orthopaedics,5,0.001142857142857143
295456,Statistician,J224113,4375,OS X,1,0.00022857142857142857
295457,Statistician,J224113,4375,Outsourcing,3,0.0006857142857142857
295458,Statistician,J224113,4375,Overcoming Obstacles,2,0.00045714285714285713
295459,Statistician,J224113,4375,Paediatrics,15,0.0034285714285714284
295460,Statistician,J224113,4375,Paid Search,3,0.0006857142857142857
295461,Statistician,J224113,4375,Palliative Care,1,0.00022857142857142857
295462,Statistician,J224113,4375,Pandas,3,0.0006857142857142857
295463,Statistician,J224113,4375,Paralysis Diagnosis / Treatment,2,0.00045714285714285713
295464,Statistician,J224113,4375,Parasitology,1,0.00022857142857142857
295465,Statistician,J224113,4375,Pardot,7,0.0016
295466,Statistician,J224113,4375,Parkinson's Disease knowledge,1,0.00022857142857142857
295467,Statistician,J224113,4375,Passenger Transport,1,0.00022857142857142857
295468,Statistician,J224113,4375,Pathology,4,0.0009142857142857145
295469,Statistician,J224113,4375,Patient Care,9,0.002057142857142857
295470,Statistician,J224113,4375,Patient Flow,1,0.00022857142857142857
295471,Statistician,J224113,4375,Patient Safety,1,0.00022857142857142857
295472,Statistician,J224113,4375,Pattern Recognition,3,0.0006857142857142857
295473,Statistician,J224113,4375,Paxus,26,0.005942857142857143
295474,Statistician,J224113,4375,Pay-Per Click Advertising,1,0.00022857142857142857
295475,Statistician,J224113,4375,Payment Processing,1,0.00022857142857142857
295476,Statistician,J224113,4375,Payroll Administration,2,0.00045714285714285713
295477,Statistician,J224113,4375,Payroll Processing,3,0.0006857142857142857
295478,Statistician,J224113,4375,Payroll Reconciliation,1,0.00022857142857142857
295479,Statistician,J224113,4375,Payroll Services,1,0.00022857142857142857
295480,Statistician,J224113,4375,Peer Review,9,0.002057142857142857
295481,Statistician,J224113,4375,People Development,1,0.00022857142857142857
295482,Statistician,J224113,4375,Performance & Scalability Design,6,0.0013714285714285714
295483,Statistician,J224113,4375,Performance Analysis,54,0.012342857142857143
295484,Statistician,J224113,4375,Performance Analytics,45,0.010285714285714285
295485,Statistician,J224113,4375,Performance Appraisals,52,0.011885714285714286
295486,Statistician,J224113,4375,Performance Management,35,0.008
295487,Statistician,J224113,4375,Perioperative,2,0.00045714285714285713
295488,Statistician,J224113,4375,Pertussis,1,0.00022857142857142857
295489,Statistician,J224113,4375,Petrel,1,0.00022857142857142857
295490,Statistician,J224113,4375,Pharmaceutical Industry Knowledge,5,0.001142857142857143
295491,Statistician,J224113,4375,Pharmacoepidemiology,4,0.0009142857142857145
295492,Statistician,J224113,4375,Pharmacology,3,0.0006857142857142857
295493,Statistician,J224113,4375,Pharmacovigilance,1,0.00022857142857142857
295494,Statistician,J224113,4375,Phone Systems,1,0.00022857142857142857
295495,Statistician,J224113,4375,Photography,1,0.00022857142857142857
295496,Statistician,J224113,4375,Physics,82,0.018742857142857144
295497,Statistician,J224113,4375,Pilates,2,0.00045714285714285713
295498,Statistician,J224113,4375,Pipeline (Computing),27,0.006171428571428572
295499,Statistician,J224113,4375,PMBOK,7,0.0016
295500,Statistician,J224113,4375,Policy Analysis,4,0.0009142857142857145
295501,Statistician,J224113,4375,Policy Development,49,0.0112
295502,Statistician,J224113,4375,Policy Evaluation,4,0.0009142857142857145
295503,Statistician,J224113,4375,Policy Implementation,10,0.002285714285714286
295504,Statistician,J224113,4375,Policy Proposal,3,0.0006857142857142857
295505,Statistician,J224113,4375,Policy Research,7,0.0016
295506,Statistician,J224113,4375,Portfolio Analysis,6,0.0013714285714285714
295507,Statistician,J224113,4375,Portfolio Construction,1,0.00022857142857142857
295508,Statistician,J224113,4375,Portfolio Management,23,0.005257142857142857
295509,Statistician,J224113,4375,Portfolio Optimisation,4,0.0009142857142857145
295510,Statistician,J224113,4375,Post Campaign Analysis,45,0.010285714285714285
295511,Statistician,J224113,4375,PPM Tools,2,0.00045714285714285713
295512,Statistician,J224113,4375,Predictive / Preventative Maintenance,2,0.00045714285714285713
295513,Statistician,J224113,4375,Predictive Analytics,54,0.012342857142857143
295514,Statistician,J224113,4375,Predictive Models,125,0.028571428571428567
295515,Statistician,J224113,4375,Prepare Presentations,42,0.0096
295516,Statistician,J224113,4375,Prepare Spreadsheets,4,0.0009142857142857145
295517,Statistician,J224113,4375,Preparing Proposals,29,0.006628571428571429
295518,Statistician,J224113,4375,Presentation Design,1,0.00022857142857142857
295519,Statistician,J224113,4375,Presenting Solutions,8,0.0018285714285714285
295520,Statistician,J224113,4375,Prevention of Criminal Activity,2,0.00045714285714285713
295521,Statistician,J224113,4375,Prevention Programmes,2,0.00045714285714285713
295522,Statistician,J224113,4375,Preventive Medicine,2,0.00045714285714285713
295523,Statistician,J224113,4375,Pricing,10,0.002285714285714286
295524,Statistician,J224113,4375,Pricing Analysis,8,0.0018285714285714285
295525,Statistician,J224113,4375,Pricing Strategy,7,0.0016
295526,Statistician,J224113,4375,Primary Care,2,0.00045714285714285713
295527,Statistician,J224113,4375,Print Advertising,2,0.00045714285714285713
295528,Statistician,J224113,4375,Problem Analysis,7,0.0016
295529,Statistician,J224113,4375,Problem Identification,3,0.0006857142857142857
295530,Statistician,J224113,4375,Procedure Development,6,0.0013714285714285714
295531,Statistician,J224113,4375,Process Control,1,0.00022857142857142857
295532,Statistician,J224113,4375,Process Design,15,0.0034285714285714284
295533,Statistician,J224113,4375,Process Engineering,2,0.00045714285714285713
295534,Statistician,J224113,4375,Process Flow Development,1,0.00022857142857142857
295535,Statistician,J224113,4375,Process Improvement,131,0.029942857142857143
295536,Statistician,J224113,4375,Process Management,8,0.0018285714285714285
295537,Statistician,J224113,4375,Process Modelling,3,0.0006857142857142857
295538,Statistician,J224113,4375,Procure-To-Pay,6,0.0013714285714285714
295539,Statistician,J224113,4375,Procurement,3,0.0006857142857142857
295540,Statistician,J224113,4375,Procurement Contracts,5,0.001142857142857143
295541,Statistician,J224113,4375,Procurement Strategies,2,0.00045714285714285713
295542,Statistician,J224113,4375,Procurement System,1,0.00022857142857142857
295543,Statistician,J224113,4375,Product and Equipment Pricing Information,12,0.002742857142857143
295544,Statistician,J224113,4375,Product Assortment,1,0.00022857142857142857
295545,Statistician,J224113,4375,Product Delivery,1,0.00022857142857142857
295546,Statistician,J224113,4375,Product Design,6,0.0013714285714285714
295547,Statistician,J224113,4375,Product Development,34,0.007771428571428571
295548,Statistician,J224113,4375,Product Execution,2,0.00045714285714285713
295549,Statistician,J224113,4375,Product Improvement,9,0.002057142857142857
295550,Statistician,J224113,4375,Product Knowledge,3,0.0006857142857142857
295551,Statistician,J224113,4375,Product Lifecycle Management (PLM),1,0.00022857142857142857
295552,Statistician,J224113,4375,Product Management,14,0.0032
295553,Statistician,J224113,4375,Product Research,11,0.002514285714285714
295554,Statistician,J224113,4375,Product Sales,5,0.001142857142857143
295555,Statistician,J224113,4375,Professional Services Marketing,8,0.0018285714285714285
295556,Statistician,J224113,4375,Profit Analysis,1,0.00022857142857142857
295557,Statistician,J224113,4375,Profit and Loss Statements,1,0.00022857142857142857
295558,Statistician,J224113,4375,Programme Development,3,0.0006857142857142857
295559,Statistician,J224113,4375,Programme Evaluation,19,0.004342857142857143
295560,Statistician,J224113,4375,Programme Implementation,4,0.0009142857142857145
295561,Statistician,J224113,4375,Programme Management,5,0.001142857142857143
295562,Statistician,J224113,4375,Programme Monitoring,1,0.00022857142857142857
295563,Statistician,J224113,4375,Programme Planning,2,0.00045714285714285713
295564,Statistician,J224113,4375,Progress Reports,3,0.0006857142857142857
295565,Statistician,J224113,4375,Project Design,10,0.002285714285714286
295566,Statistician,J224113,4375,Project Management,239,0.05462857142857143
295567,Statistician,J224113,4375,Project Planning and Development Skills,22,0.005028571428571428
295568,Statistician,J224113,4375,Project Status Reporting,3,0.0006857142857142857
295569,Statistician,J224113,4375,Promotional Events,2,0.00045714285714285713
295570,Statistician,J224113,4375,Promotional Materials,6,0.0013714285714285714
295571,Statistician,J224113,4375,Promotional Planning,2,0.00045714285714285713
295572,Statistician,J224113,4375,Proofing,4,0.0009142857142857145
295573,Statistician,J224113,4375,Proofreading,5,0.001142857142857143
295574,Statistician,J224113,4375,Propensity Modelling,4,0.0009142857142857145
295575,Statistician,J224113,4375,Property Management,3,0.0006857142857142857
295576,Statistician,J224113,4375,Prophylaxis,2,0.00045714285714285713
295577,Statistician,J224113,4375,Proposal Writing,2,0.00045714285714285713
295578,Statistician,J224113,4375,Prosecution,2,0.00045714285714285713
295579,Statistician,J224113,4375,Prospective Clients,6,0.0013714285714285714
295580,Statistician,J224113,4375,Prostate Cancer knowledge,1,0.00022857142857142857
295581,Statistician,J224113,4375,Proteins,1,0.00022857142857142857
295582,Statistician,J224113,4375,Proteome,1,0.00022857142857142857
295583,Statistician,J224113,4375,Proteomics,2,0.00045714285714285713
295584,Statistician,J224113,4375,Protocol Development,3,0.0006857142857142857
295585,Statistician,J224113,4375,Prototyping,7,0.0016
295586,Statistician,J224113,4375,Psychiatry,1,0.00022857142857142857
295587,Statistician,J224113,4375,Psychology,30,0.006857142857142857
295588,Statistician,J224113,4375,Public Health and Safety,63,0.0144
295589,Statistician,J224113,4375,Publicity,1,0.00022857142857142857
295590,Statistician,J224113,4375,Purchasing,13,0.0029714285714285715
295591,Statistician,J224113,4375,QC Processes,3,0.0006857142857142857
295592,Statistician,J224113,4375,Qualitative Analysis,16,0.003657142857142857
295593,Statistician,J224113,4375,Qualitative Data Analysis,2,0.00045714285714285713
295594,Statistician,J224113,4375,Qualitative Research,35,0.008
295595,Statistician,J224113,4375,Quality Assurance and Control,58,0.013257142857142858
295596,Statistician,J224113,4375,Quality Improvement Activities,2,0.00045714285714285713
295597,Statistician,J224113,4375,Quality Management,22,0.005028571428571428
295598,Statistician,J224113,4375,Quantitative Analysis,66,0.015085714285714287
295599,Statistician,J224113,4375,Quantitative Data Analysis,41,0.009371428571428572
295600,Statistician,J224113,4375,Quantitative Research,69,0.015771428571428568
295601,Statistician,J224113,4375,Questionnaires,43,0.009828571428571428
295602,Statistician,J224113,4375,Radiation Oncology,2,0.00045714285714285713
295603,Statistician,J224113,4375,Rail Operations,2,0.00045714285714285713
295604,Statistician,J224113,4375,Railway Systems,1,0.00022857142857142857
295605,Statistician,J224113,4375,Random Forests,10,0.002285714285714286
295606,Statistician,J224113,4375,Rapid Prototyping,2,0.00045714285714285713
295607,Statistician,J224113,4375,Readability,3,0.0006857142857142857
295608,Statistician,J224113,4375,Real Estate Experience,4,0.0009142857142857145
295609,Statistician,J224113,4375,Record Keeping,15,0.0034285714285714284
295610,Statistician,J224113,4375,Recruiting,5,0.001142857142857143
295611,Statistician,J224113,4375,Reengineering,13,0.0029714285714285715
295612,Statistician,J224113,4375,Refunds Exchanges and Adjustments,6,0.0013714285714285714
295613,Statistician,J224113,4375,Regression Algorithms,4,0.0009142857142857145
295614,Statistician,J224113,4375,Regression Analysis,16,0.003657142857142857
295615,Statistician,J224113,4375,Regulatory Affairs,6,0.0013714285714285714
295616,Statistician,J224113,4375,Regulatory Documents,2,0.00045714285714285713
295617,Statistician,J224113,4375,Rehabilitation,2,0.00045714285714285713
295618,Statistician,J224113,4375,Relational Database Design,6,0.0013714285714285714
295619,Statistician,J224113,4375,Relational Databases,98,0.0224
295620,Statistician,J224113,4375,Renewable Energy,2,0.00045714285714285713
295621,Statistician,J224113,4375,Report Analysis,4,0.0009142857142857145
295622,Statistician,J224113,4375,Report Maintenance,2,0.00045714285714285713
295623,Statistician,J224113,4375,Report Writing,62,0.014171428571428573
295624,Statistician,J224113,4375,Request for Information (RFI),2,0.00045714285714285713
295625,Statistician,J224113,4375,Request for Proposal (RFP),8,0.0018285714285714285
295626,Statistician,J224113,4375,Requirements Analysis,10,0.002285714285714286
295627,Statistician,J224113,4375,Requirements Verification and Validation,21,0.0048
295628,Statistician,J224113,4375,Research Council,5,0.001142857142857143
295629,Statistician,J224113,4375,Research Design,10,0.002285714285714286
295630,Statistician,J224113,4375,Research Reports,14,0.0032
295631,Statistician,J224113,4375,Resource Management,1,0.00022857142857142857
295632,Statistician,J224113,4375,Response Analysis,8,0.0018285714285714285
